order_id,order_date,customer_id,shipping_method_id,dest_address_id
5574,"2020-12-29 13:21:30",889,4,235
5575,"2022-02-26 16:02:58",890,4,780
5576,"2020-05-11 18:40:53",891,3,527
5577,"2020-10-04 20:28:23",892,4,109
5578,"2020-07-15 06:49:17",892,4,853
5579,"2021-09-08 19:19:06",892,1,907
5580,"2021-08-03 19:37:35",893,3,829
5581,"2021-05-07 09:00:23",894,1,577
5582,"2020-08-18 20:27:06",895,4,52
5583,"2021-03-13 21:29:40",895,4,469
5584,"2020-06-04 10:17:54",895,2,487
5585,"2021-08-13 04:11:14",896,4,149
5586,"2021-03-18 12:50:31",897,4,783
5587,"2020-10-21 16:16:53",898,3,303
5588,"2022-10-01 03:44:19",899,3,359
5589,"2021-04-29 22:28:16",899,2,623
5590,"2021-10-21 11:16:12",900,3,115
5591,"2022-09-10 13:51:37",900,2,405
5592,"2020-04-05 19:53:00",900,4,830
5593,"2023-01-21 15:00:43",901,1,218
5594,"2023-01-31 12:14:50",901,2,568
5595,"2022-06-06 03:33:20",902,4,176
6143,"2021-09-22 07:18:05",1,4,380
6144,"2020-04-04 12:41:43",1,1,515
6145,"2022-09-13 09:27:52",1,1,766
6146,"2022-05-03 19:32:10",2,4,189
6147,"2020-06-11 23:58:32",2,3,978
6148,"2020-10-02 17:40:43",3,4,14
6149,"2022-08-28 02:04:52",3,1,454
6150,"2023-01-08 02:24:20",4,4,361
6151,"2021-10-28 04:56:45",4,2,857
6152,"2022-10-20 02:17:21",5,1,188
6153,"2022-02-25 00:57:04",6,2,450
6154,"2022-01-04 23:26:19",7,1,370
6155,"2022-03-14 06:44:23",7,2,782
6156,"2021-01-05 15:04:41",8,3,966
6157,"2020-10-22 11:47:38",9,1,331
6158,"2021-07-25 18:21:08",10,1,551
6159,"2022-10-19 04:30:54",11,1,671
6160,"2021-06-07 18:35:10",11,2,958
6161,"2020-05-20 02:28:07",12,3,910
6162,"2021-09-13 01:35:56",13,2,23
6163,"2020-03-13 10:07:49",13,2,257
6164,"2021-10-11 12:03:18",14,4,148
6165,"2020-05-06 19:50:36",14,1,654
6166,"2020-11-28 06:29:40",15,2,823
6167,"2020-06-28 18:46:27",16,1,413
6168,"2022-06-27 12:13:49",17,3,301
6169,"2022-03-07 17:22:30",18,4,784
6170,"2022-05-24 06:01:16",19,4,450
6171,"2020-03-09 07:59:35",20,3,341
6172,"2021-04-28 03:38:50",20,4,524
6173,"2020-10-14 23:19:50",21,1,198
6174,"2021-05-26 04:25:25",21,2,595
6175,"2022-10-30 20:02:38",21,2,618
6176,"2020-07-14 06:59:24",21,1,651
6177,"2020-12-30 02:22:54",22,2,64
6178,"2020-06-17 08:18:35",22,2,181
6179,"2021-02-08 18:25:06",22,3,973
6180,"2020-03-29 13:07:41",23,1,994
6181,"2021-12-13 13:38:15",24,4,604
6182,"2020-03-25 22:55:52",25,2,460
6183,"2023-03-05 02:55:11",26,4,683
6184,"2022-07-25 19:03:46",26,3,860
6185,"2020-07-04 01:53:00",27,4,827
6186,"2022-11-09 10:11:11",28,3,269
6187,"2023-01-27 10:33:47",28,1,532
6188,"2021-01-08 14:59:23",29,1,349
6189,"2022-02-03 23:42:19",29,3,931
6190,"2021-12-06 05:27:49",30,3,277
6191,"2021-03-03 12:25:44",31,3,49
6192,"2020-03-09 20:56:53",32,1,801
6193,"2020-05-14 00:07:20",33,1,77
6194,"2020-08-07 07:45:20",33,4,167
6195,"2020-06-08 04:13:27",34,4,238
6196,"2021-03-14 12:25:47",34,3,865
6197,"2022-03-23 08:06:52",35,3,731
6198,"2022-10-17 20:16:38",36,4,896
6199,"2021-06-07 02:12:20",37,3,751
6200,"2020-05-19 05:22:55",38,1,311
6201,"2021-09-02 12:22:22",38,2,900
6202,"2022-09-01 20:36:48",39,4,270
6203,"2021-01-05 18:16:03",39,1,554
6204,"2022-08-01 19:31:50",40,4,411
6205,"2022-04-23 16:38:31",40,1,554
6206,"2020-12-19 22:23:28",40,2,734
6207,"2021-12-10 13:37:18",41,1,894
6208,"2022-07-13 11:15:45",42,4,25
6209,"2021-12-12 21:21:39",42,3,273
6210,"2020-08-01 18:27:50",43,2,473
6211,"2020-11-23 16:32:13",44,2,281
6212,"2021-02-09 05:59:36",45,2,165
6213,"2022-05-03 15:00:35",46,3,37
6214,"2022-10-06 17:12:46",46,4,415
6215,"2022-11-01 01:55:29",46,4,972
6216,"2020-04-22 03:37:18",47,1,366
6217,"2022-08-21 05:27:35",47,2,462
6218,"2020-09-12 01:06:24",47,2,545
6219,"2022-11-05 21:51:38",48,3,35
6220,"2021-03-01 23:21:27",48,3,969
6221,"2020-11-08 09:01:09",49,1,230
6222,"2021-01-29 11:06:48",49,4,376
6223,"2022-02-25 11:57:08",49,1,408
6224,"2022-07-15 09:02:25",50,4,709
6225,"2023-02-24 18:09:56",51,2,535
6226,"2022-05-20 01:45:11",51,3,909
6227,"2020-03-28 15:47:01",52,1,938
6228,"2022-06-06 22:04:57",52,3,941
6229,"2020-05-19 15:29:08",53,1,272
6230,"2021-09-12 01:26:58",53,2,839
6231,"2023-02-26 10:08:15",54,1,275
6232,"2021-01-08 13:32:10",54,1,850
6233,"2021-05-08 23:55:05",54,3,953
6234,"2022-10-28 22:35:08",55,4,11
6235,"2020-11-09 23:50:06",55,2,128
6236,"2021-03-22 11:33:39",56,1,677
6237,"2021-10-27 07:06:40",57,1,215
6238,"2020-12-11 09:02:01",57,3,917
6239,"2022-11-23 13:36:34",58,2,212
6240,"2022-11-09 11:14:47",58,1,229
6241,"2022-07-24 21:09:57",58,3,550
6242,"2020-04-23 14:54:09",59,3,541
6243,"2022-02-27 22:37:24",59,4,818
6244,"2020-08-03 09:41:21",60,4,250
6245,"2022-01-30 06:27:06",60,4,742
6246,"2022-08-02 13:21:05",60,2,749
6247,"2021-09-29 05:34:41",61,1,84
6248,"2022-03-15 11:47:16",61,1,407
6249,"2020-06-27 07:44:11",61,4,603
6250,"2022-10-07 18:52:16",62,4,741
6251,"2021-07-17 02:53:24",63,2,255
6252,"2022-09-17 07:02:19",63,3,348
6253,"2022-12-26 13:41:42",63,1,692
6254,"2020-09-03 06:49:25",64,3,260
6255,"2022-04-02 08:21:49",64,4,368
6256,"2022-01-21 03:27:52",65,2,348
6257,"2022-02-22 16:31:16",66,4,417
6258,"2022-08-05 20:41:16",66,2,590
6259,"2021-05-04 06:20:56",67,4,780
6260,"2020-06-02 08:24:32",68,2,211
6261,"2020-03-29 08:35:45",69,4,538
6262,"2022-02-20 17:36:38",69,1,703
6263,"2020-11-01 19:12:20",70,2,311
6264,"2020-12-18 16:22:51",70,2,627
6265,"2023-02-20 20:21:16",70,3,963
6266,"2021-04-29 01:16:25",71,4,824
6267,"2021-03-29 10:58:42",72,3,33
6268,"2020-12-28 07:05:48",72,1,331
6269,"2022-12-31 13:59:54",72,1,625
6270,"2021-06-02 12:03:56",73,2,484
6271,"2021-04-19 09:13:46",74,3,872
6272,"2021-03-25 20:44:14",75,1,611
6273,"2021-01-16 00:54:51",75,1,854
6274,"2021-01-24 00:42:12",76,1,519
6275,"2023-03-06 07:06:20",76,4,940
6276,"2021-02-16 10:38:36",77,3,514
6277,"2023-03-07 20:14:31",78,1,11
6278,"2020-08-19 02:46:33",78,3,323
6279,"2022-09-14 16:31:59",78,3,405
6280,"2022-01-14 03:06:52",79,1,830
6281,"2020-09-14 08:20:44",80,3,770
6282,"2022-05-15 12:30:25",81,3,24
6283,"2021-01-11 20:29:30",81,2,226
6284,"2022-08-06 14:44:56",81,3,806
6285,"2022-05-30 01:46:24",82,3,177
6286,"2022-09-28 22:55:20",83,4,110
6287,"2021-10-11 13:32:00",83,2,406
6288,"2021-06-06 04:48:08",84,3,361
6289,"2020-06-27 19:24:43",84,2,877
6290,"2020-10-02 15:34:34",85,1,497
6291,"2022-04-06 03:12:17",85,1,593
6292,"2021-07-12 18:40:27",86,2,241
6293,"2021-01-14 15:56:18",87,1,418
6294,"2021-04-22 16:43:49",88,3,609
6295,"2021-10-29 08:23:49",89,2,59
6296,"2020-04-13 10:56:20",89,1,89
6297,"2022-04-02 14:14:06",90,2,92
6298,"2022-08-04 05:59:06",90,3,322
6299,"2020-04-18 11:34:10",90,3,931
6300,"2021-08-20 23:55:26",91,3,523
6301,"2022-10-10 16:23:59",92,1,917
6302,"2020-05-06 02:14:50",93,3,610
6303,"2020-11-21 17:04:16",94,2,524
6304,"2023-03-02 18:05:34",94,1,737
6305,"2022-07-04 00:05:28",95,2,540
6306,"2022-06-06 08:51:49",96,1,152
6307,"2020-12-14 01:33:30",97,2,20
6308,"2020-07-23 23:48:25",97,1,160
6309,"2020-05-30 08:16:23",97,2,962
6310,"2021-02-03 16:53:49",98,3,144
6311,"2020-06-03 08:33:13",99,4,712
6312,"2022-07-02 12:24:48",100,3,304
6313,"2023-01-25 16:50:21",101,4,637
6314,"2021-02-18 18:11:42",102,3,107
6315,"2021-04-12 04:07:17",103,3,1
6316,"2020-05-31 12:31:12",104,4,428
6317,"2020-09-09 10:45:28",105,2,443
6318,"2021-09-22 21:41:07",105,1,621
6319,"2020-12-09 05:10:08",105,1,747
6320,"2020-08-19 01:00:32",106,1,349
6321,"2021-11-19 22:37:02",106,3,417
6322,"2021-06-27 14:37:02",107,1,464
6323,"2020-08-19 04:08:33",108,4,885
6324,"2022-12-13 21:07:12",109,3,970
6325,"2020-09-24 05:58:02",110,2,82
6326,"2020-08-27 21:15:50",111,2,891
6327,"2021-03-21 16:16:42",112,4,880
6328,"2020-08-09 23:52:55",112,2,993
6329,"2021-11-20 21:13:14",113,4,397
6330,"2021-10-04 22:13:14",113,3,772
6331,"2022-10-11 17:10:40",113,1,826
6332,"2022-04-16 08:21:34",114,1,258
6333,"2021-11-02 06:12:04",115,1,109
6334,"2020-08-22 20:33:20",115,1,419
6335,"2022-12-30 00:42:58",115,4,637
6336,"2021-06-24 22:34:32",116,4,571
6337,"2022-07-03 16:27:25",116,1,615
6338,"2022-08-06 15:28:14",116,2,986
6339,"2021-02-24 03:47:53",116,1,991
6340,"2022-10-20 06:53:57",117,3,133
6341,"2022-03-25 02:52:09",117,4,642
6342,"2020-06-20 18:23:32",118,3,577
6343,"2022-03-10 13:36:01",119,4,113
6344,"2022-09-15 22:50:36",119,2,653
6345,"2023-02-01 01:35:22",120,2,176
6346,"2022-08-09 18:34:45",120,1,692
6347,"2022-01-28 04:40:01",120,2,935
6348,"2022-04-27 19:25:41",121,3,853
6349,"2022-10-04 17:05:54",122,4,840
6350,"2022-11-15 07:59:16",123,4,344
6351,"2021-02-04 23:50:55",123,1,444
6352,"2022-04-27 23:12:18",124,1,885
6353,"2022-07-29 12:13:37",125,2,587
6354,"2022-05-16 01:25:59",125,1,990
6355,"2022-03-19 15:09:23",126,4,409
6356,"2021-01-22 13:02:26",126,3,784
6357,"2021-07-22 17:20:05",127,3,280
6358,"2020-05-15 21:57:49",127,1,723
6359,"2020-05-16 23:15:52",128,1,197
6360,"2022-02-06 06:19:07",128,1,401
6361,"2021-11-19 08:38:45",129,4,332
6362,"2020-03-27 13:22:12",129,2,794
6363,"2020-11-08 10:11:21",130,4,108
6364,"2020-06-14 03:13:59",130,1,200
6365,"2022-03-19 19:41:31",131,3,856
6366,"2020-05-09 11:01:14",132,4,349
6367,"2023-02-12 10:07:50",132,1,788
6368,"2020-05-22 23:15:46",133,1,848
6369,"2021-09-10 16:47:15",133,2,950
6370,"2023-01-01 15:33:55",134,2,82
6371,"2021-02-25 02:37:18",134,2,139
6372,"2022-03-15 07:41:38",135,4,528
6373,"2022-10-22 04:33:20",136,1,381
6374,"2021-11-08 19:16:55",136,3,428
6375,"2022-04-29 15:19:25",136,2,903
6376,"2021-11-01 23:34:48",137,2,520
6377,"2020-04-20 00:04:31",138,2,109
6378,"2022-07-03 07:10:46",138,4,149
6379,"2021-03-15 17:42:08",138,3,774
6380,"2021-09-01 09:41:42",138,2,988
6381,"2021-03-15 02:51:15",139,4,50
6382,"2023-02-25 16:56:40",139,1,350
6383,"2022-06-12 10:13:30",139,1,465
6384,"2021-06-06 19:44:32",140,3,47
6385,"2020-07-04 21:02:42",141,2,635
6386,"2021-02-08 08:08:33",142,3,207
6387,"2022-10-14 15:16:24",142,3,984
6388,"2022-04-29 02:52:37",143,1,597
6389,"2022-06-06 15:10:27",144,3,18
6390,"2022-08-04 00:23:14",144,1,381
6391,"2021-09-05 16:45:23",145,4,3
6392,"2020-12-10 04:51:21",146,1,218
6393,"2021-02-08 15:25:16",146,4,621
6394,"2021-11-24 11:16:06",147,2,527
6395,"2020-06-11 05:16:40",147,1,636
6396,"2021-09-01 00:49:53",148,4,537
6397,"2022-01-09 18:16:04",149,3,236
6398,"2020-10-24 05:34:19",149,1,563
6399,"2021-07-21 15:25:28",150,1,685
6400,"2022-07-17 04:53:04",151,3,48
6401,"2022-08-23 03:57:13",151,1,583
6402,"2021-09-04 09:07:40",151,4,901
6403,"2020-05-26 19:48:52",152,4,2
6404,"2022-11-12 08:17:28",152,3,968
6405,"2021-03-03 05:10:09",153,3,70
6406,"2020-10-05 01:33:50",154,2,419
6407,"2022-04-06 09:09:43",155,2,175
6408,"2021-06-25 17:58:06",156,2,898
6409,"2023-02-22 20:54:41",157,1,380
6410,"2022-10-07 21:34:12",157,3,610
6411,"2021-08-13 07:35:51",157,4,856
6412,"2021-02-15 00:11:19",158,4,48
6413,"2022-02-28 09:10:30",158,1,268
6414,"2022-04-12 06:35:47",159,2,787
6415,"2021-03-07 20:43:39",160,2,322
6416,"2020-04-13 00:25:22",160,3,392
6417,"2022-01-13 15:27:22",160,4,719
6418,"2021-06-29 03:49:44",161,4,966
6419,"2022-05-13 07:36:42",162,2,874
6420,"2022-10-26 16:07:51",163,2,419
6421,"2020-08-19 23:56:51",163,4,813
6422,"2023-01-03 23:47:44",164,3,331
6423,"2021-10-22 22:33:16",165,3,238
6424,"2022-08-18 00:20:33",165,4,294
6425,"2021-12-30 21:29:23",166,3,300
6426,"2020-08-23 23:11:25",166,2,328
6427,"2021-08-10 09:10:30",167,2,295
6428,"2022-01-29 15:34:56",168,3,99
6429,"2022-05-19 23:27:24",168,2,977
6430,"2020-11-16 19:24:26",169,4,525
6431,"2022-07-27 15:35:34",170,2,487
6432,"2020-04-10 03:34:11",171,4,935
6433,"2021-05-23 01:27:30",172,2,461
6434,"2021-04-19 21:32:58",172,2,526
6435,"2021-07-07 14:16:58",172,4,640
6436,"2020-06-06 07:23:57",172,4,913
6437,"2021-11-10 14:00:18",173,3,344
6438,"2022-10-26 09:28:29",174,3,422
6439,"2022-02-24 07:56:40",175,1,655
6440,"2021-10-26 19:38:29",176,4,136
6441,"2021-07-25 15:39:17",177,4,598
6442,"2022-09-08 02:38:09",177,3,679
6443,"2022-04-19 07:09:28",178,4,702
6444,"2022-10-26 18:14:35",179,1,584
6445,"2021-03-25 20:10:09",180,3,149
6446,"2022-05-07 04:59:47",180,2,637
6447,"2021-11-07 11:22:33",181,4,34
6448,"2020-05-26 05:08:25",181,1,709
6449,"2021-04-02 21:15:18",182,4,82
6450,"2020-07-20 23:32:59",182,3,191
6451,"2020-07-18 18:07:14",182,4,207
6452,"2020-09-27 14:18:32",183,2,220
6453,"2021-06-25 14:45:20",184,3,391
6454,"2021-11-04 09:32:28",184,2,793
6455,"2022-01-08 02:27:14",185,4,969
6456,"2022-02-20 10:43:15",186,1,210
6457,"2022-10-19 15:34:53",187,3,642
6458,"2022-04-15 09:31:36",188,4,156
6459,"2021-08-04 18:44:31",188,4,725
6460,"2022-01-03 08:19:44",188,4,780
6461,"2021-02-24 15:32:19",189,2,780
6462,"2022-02-19 06:14:40",190,2,844
6463,"2021-07-26 04:45:54",191,3,842
6464,"2022-11-13 12:18:22",192,2,35
6465,"2022-09-28 00:54:02",193,4,334
6466,"2020-08-08 04:19:33",193,3,573
6467,"2023-02-06 04:03:09",194,4,399
6468,"2020-10-29 16:02:11",194,1,668
6469,"2021-02-28 06:11:05",194,2,779
6470,"2020-12-10 23:09:03",195,3,456
6471,"2022-10-26 02:10:22",196,3,524
6472,"2021-05-21 02:53:47",197,1,779
6473,"2022-04-17 13:26:34",198,4,842
6474,"2022-06-10 15:18:46",199,4,622
6475,"2023-01-31 03:55:45",200,4,509
6476,"2021-12-16 10:48:18",201,2,391
6477,"2021-10-18 03:54:13",202,2,370
6478,"2022-11-02 02:53:27",202,3,597
6479,"2023-01-28 21:45:55",203,1,343
6480,"2021-04-12 05:29:25",203,3,466
6481,"2020-12-06 06:23:57",204,3,768
6482,"2021-07-07 02:08:28",204,1,810
6483,"2020-09-21 09:03:34",204,4,976
6484,"2021-06-12 10:49:32",205,2,940
6485,"2021-04-24 06:07:10",206,3,997
6486,"2021-03-28 20:48:34",207,1,299
6487,"2021-01-29 06:16:18",207,1,409
6488,"2021-09-05 05:50:38",208,1,184
6489,"2022-07-10 08:33:33",208,3,338
6490,"2021-02-28 15:59:46",209,2,775
6491,"2020-09-16 12:51:54",210,1,652
6492,"2021-05-12 06:26:24",211,4,949
6493,"2022-10-22 08:32:29",212,3,48
6494,"2020-06-08 10:17:56",212,3,898
6495,"2022-05-04 00:46:19",213,3,300
6496,"2022-11-05 19:56:43",213,4,948
6497,"2021-05-23 13:59:06",214,3,663
6498,"2022-02-26 16:10:31",214,4,727
6499,"2022-10-13 15:26:09",214,1,995
6500,"2021-10-27 05:40:13",215,4,437
6501,"2021-11-18 18:47:02",216,4,274
6502,"2022-09-20 19:49:39",217,1,396
6503,"2023-02-04 17:38:15",218,4,926
6504,"2022-09-04 14:38:01",219,2,490
6505,"2020-05-01 01:16:16",219,4,583
6506,"2021-07-08 14:25:01",220,1,15
6507,"2020-03-17 00:26:55",220,3,338
6508,"2020-08-09 00:44:22",220,3,705
6509,"2021-12-14 11:58:54",221,2,178
6510,"2023-01-05 06:58:03",221,3,746
6511,"2022-01-02 02:31:04",222,2,561
6512,"2020-04-20 11:05:52",222,3,792
6513,"2021-01-07 22:09:53",223,1,440
6514,"2023-01-04 11:13:15",223,1,497
6515,"2021-05-11 15:40:47",224,3,741
6516,"2023-01-24 06:53:44",224,2,857
6517,"2022-05-04 15:52:02",225,4,121
6518,"2020-03-19 01:23:09",225,1,861
6519,"2022-04-24 05:29:39",226,2,80
6520,"2021-05-05 21:53:11",226,1,595
6521,"2023-01-22 08:21:45",227,3,88
6522,"2022-05-19 11:52:49",227,2,267
6523,"2021-01-12 08:25:57",228,3,695
6524,"2022-07-11 07:15:48",229,1,736
6525,"2021-01-10 16:04:51",230,2,147
6526,"2021-02-19 02:08:11",231,2,247
6527,"2021-08-31 17:49:58",231,3,441
6528,"2021-10-10 09:33:43",232,3,46
6529,"2022-01-23 23:08:58",232,1,79
6530,"2020-07-31 19:45:06",232,3,658
6531,"2022-10-23 00:54:27",233,2,654
6532,"2021-06-26 09:26:38",234,3,494
6533,"2021-04-04 05:14:10",234,1,881
6534,"2022-11-07 16:27:45",235,4,110
6535,"2022-03-23 03:37:42",236,4,475
6536,"2022-11-29 18:44:45",236,1,759
6537,"2020-09-02 13:28:56",237,1,222
6538,"2022-11-15 17:25:20",238,1,320
6539,"2021-11-28 19:39:07",239,3,398
6540,"2022-10-06 02:33:26",239,3,420
6541,"2020-08-23 17:41:23",240,2,198
6542,"2020-09-17 03:03:24",240,2,913
6543,"2023-01-18 20:50:16",241,2,452
6544,"2021-11-21 10:22:34",241,1,970
6545,"2020-10-18 11:34:27",242,2,176
6546,"2022-06-21 08:29:37",242,1,736
6547,"2022-02-08 11:10:55",243,1,860
6548,"2021-02-15 17:58:59",244,4,116
6549,"2020-10-13 03:00:39",245,1,92
6550,"2023-01-23 17:19:27",245,4,957
6551,"2021-07-02 16:02:03",246,4,920
6552,"2022-04-19 06:41:54",247,2,307
6553,"2021-06-25 08:55:42",247,2,495
6554,"2022-10-22 15:19:31",248,3,673
6555,"2022-05-12 20:47:43",249,4,754
6556,"2022-12-12 19:08:56",249,1,869
6557,"2023-02-05 10:38:35",250,4,164
6558,"2020-09-01 07:50:45",250,1,992
6559,"2021-02-21 07:15:15",251,3,173
6560,"2022-01-07 21:11:01",251,4,862
6561,"2022-06-11 03:10:23",252,3,186
6562,"2022-07-26 15:36:06",253,2,55
6563,"2021-02-18 05:50:40",254,3,288
6564,"2022-10-06 20:35:47",255,4,175
6565,"2021-09-04 04:42:07",255,1,879
6566,"2022-04-16 01:56:19",256,1,422
6567,"2022-09-30 20:29:13",257,3,929
6568,"2022-12-17 13:46:22",258,2,944
6569,"2022-11-14 07:16:17",259,3,267
6570,"2022-03-22 16:10:06",260,2,811
6571,"2022-09-22 03:43:24",260,2,933
6572,"2023-02-09 23:11:52",261,3,221
6573,"2022-12-01 01:12:55",261,3,251
6574,"2021-10-02 08:16:44",262,3,712
6575,"2022-05-24 04:19:56",263,1,359
6576,"2021-01-14 09:46:07",264,2,392
6577,"2022-07-08 04:35:06",265,2,367
6578,"2020-10-25 01:10:01",266,1,470
6579,"2023-03-04 06:52:32",267,4,165
6580,"2020-04-08 02:06:07",267,2,921
6581,"2021-11-13 04:01:40",268,4,708
6582,"2021-05-31 11:34:51",269,3,655
6583,"2022-05-21 17:45:16",269,3,741
6584,"2020-12-18 19:04:32",270,1,327
6585,"2021-03-11 12:37:01",270,4,543
6586,"2020-04-17 22:00:32",270,2,875
6587,"2022-03-14 18:35:06",271,2,412
6588,"2021-07-02 13:00:10",272,4,201
6589,"2021-01-21 09:45:19",272,4,404
6590,"2021-11-28 22:17:40",272,2,983
6591,"2021-02-15 01:46:03",273,2,863
6592,"2022-07-06 02:54:02",274,2,43
6593,"2022-12-04 17:10:24",275,2,560
6594,"2021-05-04 14:09:26",275,4,718
6595,"2020-06-15 20:23:38",276,3,199
6596,"2020-12-07 22:02:14",276,3,466
6597,"2023-01-02 21:07:48",277,2,300
6598,"2022-01-15 13:06:23",277,4,459
6599,"2021-01-22 12:49:11",278,3,111
6600,"2023-02-10 07:35:10",278,1,740
6601,"2022-12-01 06:43:34",278,3,824
6602,"2021-10-03 13:29:26",279,1,288
6603,"2022-06-14 05:45:11",279,4,318
6604,"2022-02-07 13:51:46",279,2,326
6605,"2021-04-03 21:35:01",280,1,116
6606,"2020-04-04 23:17:34",280,2,172
6607,"2020-12-13 10:16:52",280,3,289
6608,"2022-01-24 11:40:31",281,3,301
6609,"2022-01-11 11:16:04",281,4,373
6610,"2020-04-25 14:58:46",282,2,518
6611,"2021-01-21 17:10:01",282,3,794
6612,"2020-08-08 01:19:31",283,3,122
6613,"2020-03-29 16:38:58",284,2,313
6614,"2020-07-06 18:22:42",284,2,371
6615,"2022-11-28 09:18:52",285,2,209
6616,"2020-12-29 13:32:24",285,2,610
6617,"2023-01-19 07:23:59",286,4,723
6618,"2022-05-12 20:42:12",287,3,19
6619,"2020-10-05 16:44:04",287,4,130
6620,"2020-07-21 13:35:33",288,4,48
6621,"2021-12-29 13:37:10",288,3,57
6622,"2021-04-02 18:24:19",288,3,754
6623,"2021-03-09 13:05:36",289,4,388
6624,"2020-08-08 13:05:44",289,4,978
6625,"2022-02-10 12:56:45",290,4,27
6626,"2023-01-17 10:04:37",290,4,764
6627,"2021-03-16 04:55:14",291,1,816
6628,"2022-10-22 04:45:50",292,3,441
6629,"2021-11-01 00:12:05",293,3,838
6630,"2021-12-02 10:55:04",294,2,862
6631,"2020-04-25 15:35:48",294,2,996
6632,"2022-01-17 08:02:49",295,3,345
6633,"2021-05-16 14:29:32",295,2,563
6634,"2023-01-02 12:53:58",296,1,572
6635,"2021-01-31 20:37:39",297,4,728
6636,"2020-12-01 13:47:54",298,4,603
6637,"2023-01-02 06:29:22",299,3,534
6638,"2022-03-02 01:04:57",300,3,468
6639,"2020-06-11 12:07:51",301,4,782
6640,"2022-04-11 06:42:44",302,1,692
6641,"2021-08-02 20:19:20",302,2,875
6642,"2022-01-03 15:41:03",302,4,895
6643,"2021-03-19 21:03:58",303,4,251
6644,"2020-05-03 21:03:58",303,4,692
6645,"2022-10-28 20:37:59",304,1,255
6646,"2020-12-24 12:24:09",304,1,717
6647,"2020-07-17 03:55:13",305,2,571
6648,"2022-10-18 12:49:53",306,3,613
6649,"2021-08-11 18:29:00",307,4,767
6650,"2020-10-12 21:40:02",307,2,857
6651,"2021-09-08 07:17:52",308,2,42
6652,"2022-05-09 17:37:12",308,2,208
6653,"2020-11-17 07:04:19",308,4,778
6654,"2022-11-06 01:45:24",309,4,6
6655,"2022-07-16 19:41:55",310,2,511
6656,"2022-12-22 00:25:57",310,2,723
6657,"2021-12-23 00:53:56",311,1,89
6658,"2023-02-16 15:09:10",311,4,666
6659,"2020-12-30 17:46:55",311,4,788
6660,"2021-02-18 11:27:06",312,1,757
6661,"2021-11-26 11:30:49",313,4,567
6662,"2020-04-21 21:39:53",314,2,168
6663,"2021-12-30 21:58:32",314,1,310
6664,"2020-07-23 08:31:25",315,3,980
6665,"2022-12-17 14:08:13",316,1,438
6666,"2021-08-02 01:51:35",317,1,420
6667,"2021-10-18 06:04:09",317,3,435
6668,"2020-03-16 04:32:41",317,4,663
6669,"2021-01-20 09:41:53",318,3,84
6670,"2021-07-13 01:19:38",318,3,245
6671,"2022-12-02 11:54:22",319,4,532
6672,"2021-01-20 00:14:21",320,1,112
6673,"2021-01-24 19:21:38",321,1,479
6674,"2023-02-13 07:40:00",321,1,882
6675,"2023-01-06 21:23:23",322,1,166
6676,"2020-08-03 03:22:29",322,3,218
6677,"2020-05-08 17:35:00",323,3,930
6678,"2022-09-19 17:40:34",324,4,196
6679,"2021-10-28 11:33:55",324,2,293
6680,"2022-07-15 14:37:36",325,1,5
6681,"2023-02-14 07:47:22",325,3,20
6682,"2021-10-31 18:19:31",325,1,985
6683,"2022-01-25 16:02:39",326,2,926
6684,"2023-02-21 21:52:53",327,4,527
6685,"2020-06-11 09:19:11",328,1,959
6686,"2022-06-21 06:06:31",329,3,214
6687,"2022-04-14 10:09:17",330,3,29
6688,"2021-07-05 19:56:01",330,3,809
6689,"2020-06-22 01:18:53",331,2,687
6690,"2022-09-21 15:32:47",331,3,825
6691,"2020-10-30 21:31:06",332,4,119
6692,"2021-08-13 06:53:54",332,3,640
6693,"2020-07-22 11:22:29",333,2,363
6694,"2020-05-11 12:00:07",334,4,408
6695,"2023-02-24 07:37:54",334,4,617
6696,"2020-12-16 14:57:09",335,2,80
6697,"2020-03-18 01:23:00",335,3,858
6698,"2022-09-08 13:40:47",336,4,7
6699,"2022-07-08 09:26:09",337,2,136
6700,"2020-12-23 10:07:48",337,4,164
6701,"2020-04-04 13:31:03",337,2,986
6702,"2020-06-06 23:37:49",338,2,114
6703,"2021-03-19 17:17:19",338,4,460
6704,"2022-07-10 21:46:38",339,3,637
6705,"2022-05-15 20:08:21",340,3,190
6706,"2022-08-29 20:37:08",340,1,464
6707,"2020-07-24 20:28:25",340,1,903
6708,"2023-01-27 13:23:55",341,4,311
6709,"2020-09-06 00:16:41",342,4,20
6710,"2021-08-09 06:39:58",342,1,654
6711,"2021-09-13 06:07:16",343,4,134
6712,"2021-03-16 10:16:38",343,4,155
6713,"2022-12-05 22:08:36",344,4,26
6714,"2021-02-26 18:11:47",344,2,505
6715,"2022-12-12 04:24:36",345,1,616
6716,"2021-12-01 17:59:36",346,3,332
6717,"2022-04-06 16:09:09",347,2,7
6718,"2023-01-28 02:55:36",348,1,27
6719,"2020-05-27 08:12:18",348,3,465
6720,"2022-04-19 11:31:28",348,3,957
6721,"2022-05-22 03:05:18",349,2,992
6722,"2022-01-08 04:55:45",350,3,846
6723,"2020-03-30 19:49:33",351,1,845
6724,"2022-10-17 22:17:47",352,3,669
6725,"2021-04-02 07:09:59",352,2,822
6726,"2022-12-14 09:27:44",353,1,533
6727,"2021-03-07 21:15:23",353,4,619
